,name,ID,YouthMapper,institution
3410,karthick murugiah,4158903,False,unknown
3411,amour_nyl_importaccount,4154856,False,unknown
3412,zoedavis,2411335,False,unknown
3413,alistaircom,2631411,False,unknown
3414,chellect,2876054,False,unknown
3415,horsehead,3853732,False,unknown
3416,rlaurentinus,2875698,False,unknown
3417,hawa adinani_importaccount,4154885,False,unknown
3418,ehanley111,4166460,False,unknown
3419,ben parks,4166637,False,unknown
3420,darylj,4166815,False,unknown
3421,chikao,4166595,False,unknown
3422,francois d,4166740,False,unknown
3423,eabit,3941486,False,unknown
3424,pwaite,3812192,False,unknown
3425,ankitabhosle,4167047,False,unknown
3426,alexkrishnan,4166724,False,unknown
3427,patchi,591881,False,unknown
3428,rb_bj,4170075,False,unknown
3429,oaridi,4168779,False,unknown
3430,reno38,3978848,False,unknown
3431,mappernerd,4081914,False,unknown
3432,zhvlnts,443101,False,unknown
3433,kennedy77,4194028,False,unknown
3434,kayaaa,1951170,False,unknown
3435,ginaroz,3432400,False,unknown
3436,tom_holland,574654,False,unknown
3437,slj17,705121,False,unknown
3438,jmobrien,4010972,True,clemson university
3439,hmlee,4223917,True,clemson university
3440,k m anne,4223847,False,unknown
3441,lani_martin,2914467,True,george mason university
3442,emily_johnson13,3609907,False,unknown
3443,rasouth,3769454,True,university of central florida
3444,cucu,112189,False,unknown
3445,tropiskstorm,3223401,False,unknown
3446,zachs97,4224132,False,unknown
3447,giblet,1815735,False,unknown
3448,kiggudde_imports,3602711,False,unknown
3449,evan odell,4020938,False,unknown
3450,mad_map,693626,False,unknown
3451,sorlud,3960693,False,unknown
3452,elkueb,4210803,False,unknown
3453,danielzyt,3588829,True,busitema university
3454,cianradford,4278689,False,unknown
3455,mercurial,109437,False,unknown
3456,gisteacher,1226814,False,unknown
3457,kuberm,3127011,True,tribhuvan university - institute of engineering - pashchimanchal campus
3458,imp666,1400873,False,unknown
3459,swf8,3524812,False,unknown
3460,bishal9841,3573216,True,tribhuvan university - institute of engineering - pashchimanchal campus
3461,cedric780,779143,False,unknown
3462,enock4seth,1803854,True,university of mines and technology
3463,alexpleiner,61927,False,unknown
3464,gjergjde,1279692,False,unknown
3465,funk_soul_brother_import,4351945,False,unknown
3466,mjaucoin,3263037,False,unknown
3467,matosm,2223669,False,unknown
3468,crdbushby,2531607,False,unknown
3469,kalivo,2733287,False,unknown
3470,arthtoach,3316592,False,unknown
3471,martin borsje,99810,False,unknown
3472,legbritslav,3425545,False,unknown
3473,john-o,463360,False,unknown
3474,kalulunga_importaccount,4154911,False,unknown
3475,kombe1207_importaccount,4154908,False,unknown
3476,spiregrain,251221,False,unknown
3477,naomitall_importaccount,4391305,False,unknown
3478,tonny john_importaccount,4154864,False,unknown
3479,siad,4419442,True,university of nigeria - nsukka
3480,celestinkam,4357117,False,unknown
3481,ianp5a,3665018,False,unknown
3482,pilotrobert,494790,False,unknown
3483,mahahahaneapneap,28399,False,unknown
3484,yurasi,3526564,False,unknown
3485,djsage,4314660,False,unknown
3486,rtwbike,2160231,False,unknown
3487,jfkimports,903961,False,unknown
3488,victorie,2008037,False,unknown
3489,673a_t,4489954,False,unknown
3490,denisju,712336,False,unknown
3491,rwarthog,4344741,False,unknown
3492,yunusemre000,3762082,False,unknown
3493,pernas,406546,False,unknown
3494,petra_nl,4322311,False,unknown
3495,dirk v,430470,False,unknown
3496,khalid bin masud,4408502,False,unknown
3497,johnnymorbo,840522,False,unknown
3498,careme baudouin,2769309,False,unknown
3499,jpgehringer5,2605569,True,california university of pennsylvania
3500,megancal,2824053,False,unknown
3501,monira sharmin,4530360,False,unknown
3502,ataur rahman shaheen,4459720,False,unknown
3503,wisniewskin,4543850,True,texas tech university
3504,pluna1,4543255,True,texas tech university
3505,sydneynotman,4518760,True,texas tech university
3506,seancurran,4543868,True,texas tech university
3507,coleedwards920,4518610,True,texas tech university
3508,deioncc,4543032,True,texas tech university
3509,mikew1123,4543600,True,texas tech university
3510,cheyenneb,3629560,True,texas tech university
3511,kylerallen,4543231,True,texas tech university
3512,markusauers,4543524,True,texas tech university
3513,ryanleethomas,4517943,True,texas tech university
3514,kirbyk,3636462,True,texas tech university
3515,mconant,4543864,True,texas tech university
3516,kantwi,4541953,True,texas tech university
3517,tabassum zaman anchol,4540032,False,unknown
3518,ankur27,2798844,False,unknown
3519,iwhs,3099236,False,unknown
3520,goduori,346068,False,unknown
3521,nicacho,705490,False,unknown
3522,fondolucy,265690,False,unknown
3523,rachelmitch,4162270,False,unknown
3524,rere211,4552305,False,unknown
3525,jharpster,250487,False,unknown
3526,jakub martinů,4317731,False,unknown
3527,djcohen,4557303,False,unknown
3528,captain_halibut,4557299,False,unknown
3529,nahles,1808440,False,unknown
3530,dirty nasty,4557320,False,unknown
3531,kaswitze,4557453,False,unknown
3532,asmolens,4557380,False,unknown
3533,john boucher,4557348,False,unknown
3534,noordewier,4557704,False,unknown
3535,cathyo,4439904,False,unknown
3536,dampee,2175714,False,unknown
3537,constable,527535,False,unknown
3538,fromagegb,4562191,False,unknown
3539,673a,604523,False,unknown
3540,golola charles,3888722,False,unknown
3541,bharatahs,706170,False,unknown
3542,bonya_23,4355762,False,unknown
3543,kyle snyder,2469446,False,unknown
3544,daisygrubber,3645358,False,unknown
3545,radoan ibn azam,4456266,True,dhaka college
3546,charles lemomo,4569807,False,unknown
3547,kombe1207,3046993,True,university of dar es salaam
3548,rhizomes,2442464,False,unknown
3549,brublanc,3769470,True,texas tech university
3550,vehommc,4512167,False,unknown
3551,piligab,3877019,False,unknown
3552,phylister,4584565,False,unknown
3553,jtodd38000,3553162,True,west virginia university
3554,reeseray789,4577601,True,texas tech university
3555,bryan lee,3634361,False,unknown
3556,adventureeric,4588321,False,unknown
3557,maszzmic,435940,False,unknown
3558,crculver,340741,False,unknown
3559,orgmaps,4599059,False,unknown
3560,feverglas,4602579,False,unknown
3561,adelinem,1701407,False,unknown
3562,verbose mode,4607600,False,unknown
3563,sssumsss,3403658,False,unknown
3564,parsewski,885219,False,unknown
3565,codywhit,3632982,True,texas tech university
3566,liloulecapi,4616977,False,unknown
3567,morryis,260151,False,unknown
3568,emm3236,4543523,False,unknown
3569,andrewbuchtan,4620648,False,unknown
3570,nsmith7023,4583145,False,unknown
3571,aclark1126,4542220,True,california university of pennsylvania
3572,abr2296,4621352,True,california university of pennsylvania
3573,wil7713,4548720,False,unknown
3574,ealienhard,3553170,True,west virginia university
3575,freyal,4607020,False,unknown
3576,nawinecoff,4621346,True,california university of pennsylvania
3577,har9075,4563312,True,california university of pennsylvania
3578,on5wis,4616940,False,unknown
3579,solution oriented,4616344,True,federal university of technology - akure
3580,zwombie,375427,False,unknown
3581,fred_ann,4629150,False,unknown
3582,maddog battie,2093213,False,unknown
3583,nuru_kalulunga,2780512,False,unknown
3584,nedran,3644075,False,unknown
3585,brendad,4638541,False,unknown
3586,maylinn,4639367,False,unknown
3587,eip1,4644920,False,unknown
3588,bren dan,4644936,False,unknown
3589,eholl14,4644925,False,unknown
3590,heather ogden,4644921,False,unknown
3591,mar mar,2963768,False,unknown
3592,botaler,492756,False,unknown
3593,mythdraug,129101,False,unknown
3594,oscarbrownbread,4637589,False,unknown
3595,magali vacher,4637662,False,unknown
3596,churnedacorn,841184,False,unknown
3597,osm ebenezer,4550925,True,university of cape coast
3598,legendary1,4653136,True,university of cape coast
3599,aaronthefirst,4654838,False,unknown
3600,adoboe selorm,4655097,False,unknown
3601,jumbanho,38487,False,unknown
3602,sven b,708084,False,unknown
3603,teuxe,130277,False,unknown
3604,bournegooner,2013194,False,unknown
3605,languitar,100442,False,unknown
3606,zachynoodle,4654966,False,unknown
3607,dalik58,2187774,False,unknown
3608,helenejl,3856502,False,unknown
3609,jacobmapper,3656350,False,unknown
3610,tri_t_nguyen,4678915,False,unknown
3611,shahrukh0104,3656533,False,unknown
3612,erlingmorch,4678955,False,unknown
3613,wafa alrady,3856498,False,unknown
3614,alvaroyasater,4679075,False,unknown
3615,hasan-qaq,4679087,False,unknown
3616,frida nygaard,4678938,False,unknown
3617,kv95,4679081,False,unknown
3618,livring,3650333,False,unknown
3619,cbol,3426599,False,unknown
3620,odatj,4674252,False,unknown
3621,ivar_st,4565501,False,unknown
3622,najas,4675271,False,unknown
3623,haakoned,2875425,False,unknown
3624,changenor,4138489,False,unknown
3625,ulrikaer,4679434,False,unknown
3626,rskarbo,3163893,False,unknown
3627,alejandra madero,4677061,False,unknown
3628,dagerikh,4674271,False,unknown
3629,rmyrnes,4675338,False,unknown
3630,ruhb,4575357,False,unknown
3631,simonl_osm,4674405,False,unknown
3632,clupus,4674929,False,unknown
3633,okolli,4674634,False,unknown
3634,dsqcca,4679373,False,unknown
3635,mariontroan,4584468,False,unknown
3636,hansolmy,2672174,False,unknown
3637,susannesa,4675763,False,unknown
3638,erlendh,4606222,False,unknown
3639,lontrh,4674805,False,unknown
3640,simonsan29,2418854,False,unknown
3641,fabiomtb,4617656,False,unknown
3642,smart d,3522458,True,federal university of technology - akure
3643,mywayornohighway,4351550,False,unknown
3644,roverpuppy,550203,False,unknown
3645,201geog13,4678993,False,unknown
3646,pauldh,4158080,False,unknown
3647,elezaboban,2878145,False,unknown
3648,altarej2,2567632,False,unknown
3649,ajtynd,4714871,False,unknown
3650,chouck,4648462,False,unknown
3651,isabella86,4713871,False,unknown
3652,markkarin,4717132,False,unknown
3653,bocian67,4719218,False,unknown
3654,emma eberhardt,4719215,False,unknown
3655,kieranc17,4699416,False,unknown
3656,hannahwotton,4653356,False,unknown
3657,fearghuscronin,4642673,False,unknown
3658,erno,69016,False,unknown
3659,osm_mgt,2820959,False,unknown
3660,eetu_sum,4723419,False,unknown
3661,aarila,4536206,False,unknown
3662,hannakstn,3403646,False,unknown
3663,htenkanen,4723422,False,unknown
3664,pinja-liina,4611269,False,unknown
3665,oyelowo,4723816,False,unknown
3666,ctmb,4722676,False,unknown
3667,oesterpoester,4723581,False,unknown
3668,frva,4723432,False,unknown
3669,ainorusk,4723475,False,unknown
3670,jamesohaza,4579993,False,unknown
3671,escha,4642617,False,unknown
3672,angaman,3418059,False,unknown
3673,mitro m,4723464,False,unknown
3674,akjniska,4611436,False,unknown
3675,roosak,4723884,False,unknown
3676,cbkiyanda,8641,False,unknown
3677,zvolsky,1874065,False,unknown
3678,andy cooper,4707067,False,unknown
3679,seattlefyi,692614,False,unknown
3680,eveii,4633428,False,unknown
3681,adrixza,2040467,False,unknown
3682,doyouevenmapbro,3591244,False,unknown
3683,nasze miasto niepołomice,2929829,False,unknown
3684,m@pp3rz,4684438,False,unknown
3685,bh_ms,4685148,False,unknown
3686,luoteiskaira,4723427,False,unknown
3687,milanmo,4729185,False,unknown
3688,mandyw,4645012,True,state university of new york at geneseo
3689,thibg,217303,False,unknown
3690,elsombregreco,4701951,False,unknown
3691,simonwalduck,158515,False,unknown
3692,graham hogg,4679674,False,unknown
3693,ilasolthah,1857950,False,unknown
3694,sab27,4367139,False,unknown
3695,gafuri,1588993,False,unknown
3696,rose mayienda,4737222,False,unknown
3697,andrea cremaschi,704662,False,unknown
3698,ramikay,1391557,False,unknown
3699,donald m,4742109,False,unknown
3700,joepakenham,1890216,False,unknown
3701,mehe,4655416,False,unknown
3702,tom ryan-elliott,4707340,False,unknown
3703,gummil,4743623,False,unknown
3704,hannaka_spillman,4586860,False,unknown
3705,nboensch7,4710836,False,unknown
3706,tevan_goldberg,4744481,False,unknown
3707,kojika,4745095,False,unknown
3708,cartoglee,4379544,False,unknown
3709,mzve,581213,False,unknown
3710,petr široký,4564687,False,unknown
3711,r_carter_3,4747183,False,unknown
3712,mark portelli,4749282,False,unknown
3713,sahaj7,4748303,False,unknown
3714,actionant,4747395,False,unknown
3715,dipen_parekh,4708677,False,unknown
3716,eglatorre,2799722,False,unknown
3717,premson,4750414,True,university of south carolina
3718,ap_clim,4750411,True,university of south carolina
3719,itsukishindo,4750581,True,university of south carolina
3720,helian,4715375,False,unknown
3721,rob_michel,3670347,False,unknown
3722,poornibadrinath,1597155,False,unknown
3723,chetan_gowda,2644101,False,unknown
3724,nammala,3479270,False,unknown
3725,jinalfoflia,2847988,False,unknown
3726,aahoover,4648489,False,unknown
3727,jdmontgomery,4683274,False,unknown
3728,yoshinion,3151684,False,unknown
3729,pier paolo poncia,628139,False,unknown
3730,safwathalaby,2138064,False,unknown
3731,spjones,4683823,False,unknown
3732,tlane12,4710124,False,unknown
3733,kuranis,4740896,False,unknown
3734,khines,4715481,False,unknown
3735,hannahb16,4709242,False,unknown
3736,terricz,4749675,False,unknown
3737,adiiba25,2607627,False,unknown
3738,ngumenawesamson,2623654,False,unknown
3739,mutenyo joan,3512474,True,uganda christian university - mbale university college
3740,jordanr,663681,False,unknown
3741,lmbs,1792930,False,unknown
3742,mreisser,2389150,False,unknown
3743,pineapplemapper,4715377,False,unknown
3744,kdavs,4715367,False,unknown
3745,anna976,3748110,False,unknown
3746,gseeley,4761103,False,unknown
3747,jabahum,4589870,True,busitema university
3748,kyasiikane jorun,3737095,True,makerere university
3749,mulindwa,2591856,False,unknown
3750,moncecchi daniele,3396014,True,politecnico di milano
3751,krzynio,495131,False,unknown
3752,bgirardot,359133,False,unknown
3753,sparty0,1580817,False,unknown
3754,moosevt,4710115,False,unknown
3755,camelmelt,4720443,False,unknown
3756,it'sghanabegreat,4720474,False,unknown
3757,ninafeldman123,2389395,False,unknown
3758,thomasbishop,4720440,False,unknown
3759,zachmeyer,4710109,False,unknown
3760,jgaines,4710116,False,unknown
3761,bismark0910,4720438,False,unknown
3762,prosper1994,3592102,True,busitema university
3763,gineus,3227732,False,unknown
3764,emily ross,4796203,False,unknown
3765,fliant,4545134,True,kumi university
3766,amuronkatie,1778694,True,uganda christian university - mbale university college
3767,jimstn,3583534,False,unknown
3768,our_kansas,3402647,False,unknown
3769,emily glaeser,3630974,True,texas tech university
3770,lunalovegood567,2606646,False,unknown
3771,xfelix,4801682,False,unknown
3772,esteban suárez,4471624,True,universidad de antioquia
3773,evangarcia94,3367239,False,unknown
3774,sekcore,4471623,True,universidad de antioquia
3775,juliana sepúlveda,4755369,True,universidad de antioquia
3776,andres_villada,4471628,True,universidad de antioquia
3777,andrelly,4466190,True,universidad de antioquia
3778,balberto,4471622,True,universidad de antioquia
3779,nixon aristizabal,4466211,False,unknown
3780,jaime mclaurin,3367248,True,texas tech university
3781,asfrod,4471625,True,universidad de antioquia
3782,kaitlynh,4810484,True,college of william and mary
3783,ehruhm,4810482,True,college of william and mary
3784,aabilenkin,4810485,True,college of william and mary
3785,alissonuv,4755754,True,universidad de antioquia
3786,m alejo,4724636,True,universidad de antioquia
3787,inkblot,4684694,False,unknown
3788,jrsullivan210,4812816,False,unknown
3789,sunm,2251079,False,unknown
3790,mad354,4714195,True,cornell university
3791,zoyakaufmann,4319101,True,cornell university
3792,kmerkel,3628546,False,unknown
3793,sorcrosc,160229,False,unknown
3794,osm bert,4550905,True,university of cape coast
3795,pkodame,4556176,True,university of cape coast
3796,maddyrich,4814987,True,cornell university
3797,dnwilson,390361,False,unknown
3798,edict01,4551705,True,university of cape coast
3799,lil_weinheim,4827842,False,unknown
3800,mappergo,4138605,False,unknown
3801,bgall7,4837326,False,unknown
3802,nadiash,4837329,False,unknown
3803,patgp,4825148,True,george mason university
3804,andya96,4837357,True,george mason university
3805,geoamy,4837361,True,george mason university
3806,gracexyee,4475149,False,unknown
3807,lorenzostucchi,4838813,True,politecnico di milano
3808,sawan shariar,2913188,False,unknown
3809,funk_soul_brother,2781023,False,unknown
3810,toffer12,770155,False,unknown
3811,nicoleah,4842292,False,unknown
3812,asiemaska,4842323,False,unknown
3813,operagangsta,4840385,False,unknown
3814,martinairmaps,3376734,False,unknown
3815,str8edgect,4795970,False,unknown
3816,neenee3,4843621,False,unknown
3817,smithjr1987,4843548,False,unknown
3818,indymjr,4840799,False,unknown
3819,lamchops,4843713,False,unknown
3820,derfred,331548,False,unknown
3821,lin8023,4846853,True,california university of pennsylvania
3822,jhazelnis,4846695,False,unknown
3823,pinux,606821,False,unknown
3824,kcookmeyer87,4849494,False,unknown
3825,rocketdog2,4849560,False,unknown
3826,ianmcvey,4849501,True,george mason university
3827,sbhoskins,3856913,True,cornell university
3828,ryan frayne,4850317,False,unknown
3829,choskins,4845904,False,unknown
3830,daitombs,4809778,False,unknown
3831,becky swaffield,4853480,False,unknown
3832,olearytd12,1741881,False,unknown
3833,simlev81,90995,False,unknown
3834,arshakerbrown,4854510,False,unknown
3835,nealebatra,4854485,False,unknown
3836,afoltz,4854506,False,unknown
3837,brb1693,3769220,True,college of william and mary
3838,andrewb34,4854861,True,college of william and mary
3839,knnewman,4854939,True,college of william and mary
3840,t tisler,152217,False,unknown
3841,antal,98294,False,unknown
3842,ilwna,3226021,False,unknown
3843,minimouse,1810728,False,unknown
3844,christian ledermann,314635,False,unknown
3845,mario1952,2371323,False,unknown
3846,ihelm,4849541,False,unknown
3847,camimoli,4858863,False,unknown
3848,sporked,1267596,False,unknown
3849,reimerism,4858977,False,unknown
3850,1ajs,4858986,False,unknown
3851,simonpoole,92387,False,unknown
3852,chiaraponti,4838903,True,politecnico di milano
3853,rcampbe1,4862042,True,university of south carolina
3854,tars4815,4862063,True,politecnico di milano
3855,dlml1776,4862072,True,university of south carolina
3856,jsolly,3125906,True,george mason university
3857,yukiejiang,4862041,True,university of south carolina
3858,mayralejandra,2245758,True,university of south carolina
3859,j19gmu,4849611,False,unknown
3860,mapmaker lp,4780240,True,university of south carolina
3861,jfreshyfresh,4862047,False,unknown
3862,bmoregis,1655079,False,unknown
3863,jkrgmumapping,2789097,False,unknown
3864,tomfaria,4837370,False,unknown
3865,jasmin530,1784024,False,unknown
3866,mgledhilgmu,3402458,False,unknown
3867,andrew matheny,3265371,False,unknown
3868,iamenochmd,4863848,True,university of cape coast
3869,amarrington,3648428,True,west virginia university
3870,tgertin,217467,False,unknown
3871,cryptarch,4849535,False,unknown
3872,viktoria_duracic,4857599,False,unknown
3873,timvnelson,4623357,False,unknown
3874,eknunez,2015929,False,unknown
3875,cdavila,26599,False,unknown
3876,riderjordan,4681735,False,unknown
3877,andrea musuruane,90379,False,unknown
3878,scotch whisky,1889975,False,unknown
3879,shazomojah,4873427,True,moi university
3880,majkaz,255254,False,unknown
3881,suzy may,2989466,False,unknown
3882,innocent maholi,2780504,False,unknown
3883,roys2728,4871917,False,unknown
3884,alejandro lopez,145031,False,unknown
3885,kwaku_boateng,4551663,True,university of cape coast
3886,dalbergo,3402485,False,unknown
3887,david_berg,4792576,False,unknown
3888,zabomil,701949,False,unknown
3889,michael montani,4861141,True,politecnico di milano
3890,fabio cattaneo,4899670,True,politecnico di milano
3891,cindymartha,4890879,False,unknown
3892,muhammed çiçek,4897991,False,unknown
3893,lowenz,4545135,True,kumi university
3894,mangowi,4907911,False,unknown
3895,gmeyer01,4891069,False,unknown
3896,geocruizer,1050248,False,unknown
3897,robod,536107,False,unknown
3898,game kgamone,4902507,False,unknown
3899,nateheard,3488526,False,unknown
3900,bman,2376,False,unknown
3901,oncul_1993,4897996,False,unknown
3902,grahamw,237747,False,unknown
3903,somide olaoye anthony,4856182,False,unknown
3904,matteoms,4932446,False,unknown
3905,dan980,1240942,False,unknown
3906,martintamarre,1534637,False,unknown
3907,barış62,4898023,False,unknown
3908,oguzhan23,4911505,False,unknown
3909,cquest,158826,False,unknown
3910,sdksmt,4898037,False,unknown
3911,spearmint,4898103,False,unknown
3912,meersbrook,412560,False,unknown
3913,kate diaz,4803527,False,unknown
3914,alice bonfiglio,3851725,True,politecnico di milano
3915,aimarti,3236991,True,politecnico di milano
3916,asaro92,4978827,True,politecnico di milano
3917,dygeza,4531059,True,uganda christian university - mbale university college
3918,lakwera,3888908,True,gulu university
3919,juweni,4569905,True,gulu university
3920,evlyn tumwah,4531060,True,uganda christian university - mbale university college
3921,marc mongenet,74847,False,unknown
3922,trb2017,4983364,False,unknown
3923,yzemaze,39691,False,unknown
3924,mervekarakaş,4928538,False,unknown
3925,russdeffner,358440,False,unknown
3926,egassemcinatas,2257221,False,unknown
3927,kateregga1,704762,False,unknown
3928,lusdavo,2695612,False,unknown
3929,jayturnr,5008136,False,unknown
3930,sushi_klaus,179540,False,unknown
3931,tswsl1989,69812,False,unknown
3932,yavuzatas,4931218,False,unknown
3933,helenst,65599,False,unknown
3934,gurleyds,4582036,False,unknown
3935,stella lee,4803484,False,unknown
3936,shaun austin,4803525,False,unknown
3937,selman kahli,4897997,False,unknown
3938,ilknury,4911250,False,unknown
3939,yunusaydogan,4898005,False,unknown
3940,fatihturgay,4898014,False,unknown
3941,hudo,4911518,False,unknown
3942,ferhatbalıkçi49,4898042,False,unknown
3943,aladeed,3876190,False,unknown
3944,busracolak,4911496,False,unknown
3945,jpg239,4983074,False,unknown
3946,anthony acquah,4861681,True,university of cape coast
3947,mjb3,4936373,False,unknown
3948,fox91fox,707643,False,unknown
3949,patchanka,128938,False,unknown
3950,no_nodes_here,4834184,False,unknown
3951,wazzonas,5088094,False,unknown
3952,ahab003,4497723,False,unknown
3953,gino411,4837751,False,unknown
3954,szjjdd,4927449,False,unknown
3955,geisel80,4837534,False,unknown
3956,nielkrokodil,571107,False,unknown
3957,steve369,4977922,False,unknown
3958,dosandriani,2292326,False,unknown
3959,daryr,4569402,False,unknown
3960,naomiangelia,2292368,False,unknown
3961,user9319062,5103622,False,unknown
3962,louis aslett,620404,False,unknown
3963,tri selasa,617266,False,unknown
3964,mannequinbaby,2590582,False,unknown
3965,armasari,2602222,False,unknown
3966,lordcob,5021613,False,unknown
3967,apburr,5111221,False,unknown
3968,sylwian_arup,5106554,False,unknown
3969,thewilk,4001810,False,unknown
3970,imp_gl,2268702,False,unknown
3971,wafula,5117109,True,busitema university
3972,ottor,4123522,False,unknown
3973,colonel_sponsz,5133409,False,unknown
3974,carolina echavarria,4977551,True,politecnico di milano
3975,byeongil bae,5138347,False,unknown
3976,jon rice,4928422,False,unknown
3977,upendrakarukonda,4007051,False,unknown
3978,maxime284,5153600,False,unknown
3979,antwerpen,5201061,False,unknown
3980,khtn243,5183901,False,unknown
3981,roadmapsyou,3789238,False,unknown
3982,chris@zontine,2786613,False,unknown
3983,paul evance,2796686,False,unknown
3984,bin tuji,3042350,False,unknown
3985,uniquejay,5214375,False,unknown
3986,noyprd,5215560,False,unknown
3987,adriansyah,5110203,False,unknown
3988,what_what,1240117,False,unknown
3989,chivalrous shark,5233851,False,unknown
3990,nelsonoaks,5191095,True,federal university of technology - akure
3991,phoenix star,5255054,False,unknown
3992,adam_silverman,5255107,False,unknown
3993,baabaange21,4834651,False,unknown
3994,henkinator023,3169349,False,unknown
3995,erkinalp,113816,False,unknown
3996,ibntēšfīn,4260390,False,unknown
3997,kasalwelengwe,5268555,False,unknown
3998,were joseph,5267631,True,busitema university
3999,arthurian arthur,3930537,True,uganda christian university - mbale university college
4000,georgeous,5179309,True,uganda christian university - mbale university college
4001,tukei,5239509,True,uganda christian university - mbale university college
4002,esunget,5136182,True,uganda christian university - mbale university college
4003,richard dalmat,3767710,True,busitema university
4004,vickiemorine,5227090,True,uganda christian university - mbale university college
4005,mugabi henry,4521382,True,busitema university
4006,walterbroll,4613126,False,unknown
4007,shingj10042,4804480,False,unknown
4008,netondo,4516743,True,busitema university
4009,ctransebastian,5242666,False,unknown
4010,edgar collins,5266174,True,busitema university
4011,muwanga ronie,5141351,False,unknown
4012,felix12,4530972,True,uganda christian university - mbale university college
4013,namu derrico,4531045,True,uganda christian university - mbale university college
4014,moses kitwi,5195536,True,uganda christian university - mbale university college
4015,shamillah,3592184,True,busitema university
4016,roar n n,2627816,False,unknown
4017,aiko harriet tubby,5141416,True,uganda christian university - mbale university college
4018,chrislaf,4796011,False,unknown
4019,mahabala henry,3520403,True,uganda christian university - mbale university college
4020,kaluba micheal,4516666,True,busitema university
4021,sarrukh,5275534,False,unknown
4022,cristi4n,3749353,False,unknown
4023,tugume dan,3381374,True,busitema university
4024,patricia kanyerere,3524470,True,uganda christian university - mbale university college
4025,ivan 17,5154063,True,uganda christian university - mbale university college
4026,francal,4516636,True,busitema university
4027,amuhogwe,4564910,True,gulu university
4028,raducu1978,1787823,False,unknown
4029,michaels bus,4797229,True,busitema university
4030,geosmart,5296120,False,unknown
4031,ninja181,3069238,False,unknown
4032,shevekannaresti,4846441,False,unknown
4033,xicopath,488583,False,unknown
4034,sunrich,5296989,False,unknown
4035,bashirmuguya,4797156,True,busitema university
4036,eyevan,5236947,True,busitema university
4037,godenfiles,5275678,True,busitema university
4038,manirakiza moses,5298447,True,busitema university
4039,sarahjoy,3512495,True,uganda christian university - mbale university college
4040,mountainmonkey,4228331,False,unknown
4041,kongamato,5292276,False,unknown
4042,brianbru,2043922,False,unknown
4043,rinaldum,203790,False,unknown
4044,brianna dean,5323535,False,unknown
4045,maddie simpson,5323823,False,unknown
4046,britz,143703,False,unknown
4047,okwang stephen,4516684,True,busitema university
4048,paul v l,676668,False,unknown
4049,psycho_pig,5352017,False,unknown
4050,thenodewarrior,4759993,False,unknown
4051,meridianeum,148776,False,unknown
4052,eri90,5149809,True,politecnico di milano
4053,lawot,4816114,True,federal university of technology - akure
4054,darasimi,5198810,False,unknown
4055,vector xenon,5373570,False,unknown
4056,abdulquadri,5373898,False,unknown
4057,john dara,5374449,False,unknown
4058,tupero,5198564,True,federal university of technology - akure
4059,abu rumman,5374363,False,unknown
4060,apanisile francis oluwaseun,5373921,False,unknown
4061,issa1,5185109,False,unknown
4062,equilibrium000,5374051,False,unknown
4063,prinzvizzy,5208622,False,unknown
4064,ikechukwu,5373803,False,unknown
4065,yusuf hamba,5320413,True,busitema university
4066,pizzaallday,3619044,False,unknown
4067,edss,1824494,False,unknown
4068,awutey francis,5379337,True,university of cape coast
4069,veevee123,5382993,False,unknown
4070,jason roy,5147743,False,unknown
4071,lexi johnson,4803526,False,unknown
4072,sara_j,3656453,False,unknown
4073,bobwalter42,3693601,True,west virginia university
4074,kingrollo,1427293,False,unknown
4075,hawa adinani,3044490,False,unknown
4076,tonny john,2780523,False,unknown
4077,elia dominic,2780519,False,unknown
4078,suny geneseo gis association,4223811,False,unknown
4079,naltizer,3769603,False,unknown
4080,hokieg3n1us,5318262,False,unknown
4081,zakatar,3702973,False,unknown
4082,beautifulmind,4587828,False,unknown
4083,lisa marie owen,2365634,False,unknown
4084,pandabear,72661,False,unknown
4085,thomas jarvis,5443821,False,unknown
4086,lukwago,5448961,False,unknown
4087,jnsp,411386,False,unknown
4088,suranokr,4715373,False,unknown
4089,tasauf1980,2574748,False,unknown
4090,salami haruna olalekan,5209824,True,federal university of technology - akure
4091,peppermintcondition,5380755,False,unknown
4092,mtnlife,5380408,False,unknown
4093,theoutpost,1371102,False,unknown
4094,satheesh natesan,3348691,False,unknown
4095,rafaela pb,5432491,False,unknown
4096,maria tosheva,4967304,False,unknown
4097,blueybirdy,5011795,False,unknown
4098,dativa chuwa,5484336,True,university of dar es salaam
4099,esther goga,5484286,True,university of dar es salaam
4100,amour_nyl,3043299,False,unknown
4101,carau,5490133,False,unknown
4102,hollyallaway1,5490123,False,unknown
4103,nhamoudi,2630773,False,unknown
4104,imarbot,4684736,False,unknown
4105,danolad,4621166,True,federal university of technology - akure
4106,uncle bourbon,4587705,False,unknown
4107,dikkief,4826382,False,unknown
4108,yun hu,4587486,False,unknown
4109,wernerp,315015,False,unknown
4110,eleuthere,279790,False,unknown
4111,realtin,2142196,False,unknown
4112,sydneymcdonald22,5550453,False,unknown
4113,karinajay,5555147,False,unknown
4114,abiyasmin,5525362,False,unknown
4115,bunkys,4842345,False,unknown
4116,regonzalez,3002421,False,unknown
4117,alessandra scutti,4978828,False,unknown
4118,fede_stat,5571610,False,unknown
4119,giulia corona,5530090,False,unknown
